game_id,canonical_id,source_entry_index,Name,Vehicle Name,ShortVehicleName,XLASTID,VehicleManufacturer,VehicleModel,Vehicle Render Model,Driver Character,Vehicle Physics Model,Cockpit properties,Vehicle Properties,Vehicle Year,Shadow Width,Shadow Length,Shadow Offset Right,Shadow Offset Forward,Shadow Texture,Grid Grouping,Vehicle Class,Vehicle Group,Vehicle Shape,Engine Placement,Number of Exhausts,Exhaust Position 1,Exhaust Target Position 1,Exhaust Smoke Amount Multiplier,Number of Engine Heat,Engine Heat Position 1,Blown Engine Smoke Position,Vehicle Description,AI ONLY,Vehicle Initial Performance Index,Body Upgrades,Cockpit Upgrades,Tire Upgrades,Brake Upgrades,Tier,Price,Region,Country,Paint Shop Data,Min Front Wheel Diameter,Max Front Wheel Diameter,Min Rear Wheel Diameter,Max Rear Wheel Diameter,Max GUI Wheel Angle,PULC Package ID 360,PULC Package ID PS3,Client Vehicle Version,Vehicle Garage Rotation,Left Mirror Pos,Right Mirror Pos,AABBMin,AABBMax,User Overrides Base Helmet,User Overrides Base Outfit,Exhaust Backfire Mesh Cross-Section Scale,Exhaust Backfire Mesh Length Scale,Shadow Offset Up,Exhaust Position 2,Exhaust Target Position 2,PLAYER ONLY,DLC ID,PitSpeedLimit_HighKPH,Is Open Wheeler,LCD Mirror Pos,Scratch Texture,Safety Car Driver Name,Center Mirror Pos,Spawn In Pit,Exhaust Smoke Type,Vehicle Variant Oval,Vehicle Variant Short Oval,Vehicle Variant Speedway,Vehicle Variant Super Speedway,Blown Engine Smoke Scale,Exhaust Position 3,Exhaust Position 4,Exhaust Target Position 3,Exhaust Target Position 4,Livery DLC ID 1,Livery DLC Name 1,Livery DLC ID 2,Livery DLC Name 2,Vehicle Variant Short Track,Vehicle Physics Model Oval,Vehicle Physics Model Short Oval,Vehicle Physics Model Speedway,Vehicle Physics Model Super Speedway,Always Hide Helmet,Vehicle Physics Model Short Track,Exhaust Backfire Visual Effect Type,Manufacturer Liveries Category,CrewPropsCategory,IMSA Cockpit properties,Drafting Contrail Min Speed,Drafting Contrail Max Speed,Drafting Contrail Min Temperature,Drafting Contrail Max Temperature,Drafting Contrail Min Humidity,Drafting Contrail Disable When DRS Opened,Vehicle Variant High Downforce Track,Use Flat Shadow,F1DRSForbiddenLaps,Vertical Exhaust,Livery DLC ID 3,Livery DLC Name 3,Livery DLC ID 4,Livery DLC Name 4,Livery DLC ID 5,Livery DLC Name 5,Livery DLC ID 6,Livery DLC Name 6,Livery DLC ID 7,Livery DLC Name 7,Livery DLC ID 8,Livery DLC Name 8,Livery DLC ID 9,Livery DLC Name 9,Livery DLC ID 10,Livery DLC Name 10,Vehicle Name DLC Override DLC ID,Vehicle Name DLC Override,ShortVehicleName DLC Override,VehicleManufacturer DLC Override,has_headlights,headlights_source,downforce_variant,meta_class,discipline
CART_Lola_T98_HD-496,CART_Lola_T98_HD-496-fusagen2,408,CART_Lola_T98_HD,Lola T98/00 Ford-Cosworth - High Downforce,Lola T98/00 Ford,496,Lola,Lola T98,CART_Lola_T98.vhf,CART_Lola_T98,CART_Lola_T98_HD,CART_Lola_T98_Cockpit.bin,CART_Lola_T98,1998,5.0,7.0,0.0,0.0,CART_Lola_T98_LD_ambsh.dds,4,F-USA_Gen2_HD,Historic Openwheel,OpenWheel,Mid-Rear,2,0.388;0.093;1.165,0.388;0.093;1.902,0.0,1,0;0.40;0.87,0;0.40;0.87,,true,458,,,,,5,120,NA,USA,N/A,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.327;0.630;-0.533,-0.327;0.630;-0.533,-1.5;-0.0;-4.1,1.5;1.5;4.0,CART_USER_OVERRIDE,outfit_CART_USER_OVERRIDE,2.75,4.00,,-0.388;0.093;1.165,-0.388;0.093;1.902,,,100.0,true,,,SafetyBMWM3Driver,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,F-USA Gen.2,Open Wheel
CART_Reynard_2KI_Honda_SS-202,CART_Reynard_2KI_Honda_SS-202-fusagen3,420,CART_Reynard_2KI_Honda_SS,Reynard 2Ki Honda - Superspeedway,Reynard 2Ki Honda,202,Reynard,Reinard KI Honda,CART_Reynard_2KI_Honda_SS.vhf,CART_Reynard_2KI,CART_Reynard_2KI_Honda_SS,CART_Reynard_2KI_SS_Cockpit.bin,CART_Reynard_2KI_Honda_SS,2000,5.0,7.0,0.0,0.0,CART_Reynard_2KI_LD_ambsh.dds,4,F-USA_Gen3_SS,Historic Openwheel,OpenWheel,Mid-Rear,2,0.388;0.093;1.165,0.388;0.093;1.902,0.0,1,0;0.40;0.87,0;0.40;0.87,,true,458,,,,,5,120,NA,USA,N/A,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.344;0.637;-0.584,-0.344;0.637;-0.584,-1.5;-0.0;-3.75,1.5;1.5;4.0,CART_USER_OVERRIDE,outfit_CART_USER_OVERRIDE,2.75,4.00,,-0.388;0.093;1.165,-0.388;0.093;1.902,,,100.0,true,,,SafetyBMWM3Driver,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,F-USA Gen.3,Open Wheel
CART_Reynard_98i_Honda_SO-231,CART_Reynard_98i_Honda_SO-231-fusagen2,451,CART_Reynard_98i_Honda_SO,Reynard 98i Honda - Short Oval,Reynard 98i Honda,231,Reynard,Reinard 98i Honda,CART_Reynard_98i_Honda_SO.vhf,CART_Reynard_98i_Honda,CART_Reynard_98i_Honda_SO,CART_Reynard_98i_SO_Cockpit.bin,CART_Reynard_98i_Honda_SO,1998,5.0,7.0,0.0,0.0,CART_Reynard_98i_LD_ambsh.dds,4,F-USA_Gen2_SO,Historic Openwheel,OpenWheel,Mid-Rear,2,0.388;0.093;1.165,0.388;0.093;1.902,0.0,1,0;0.40;0.87,0;0.40;0.87,,true,458,,,,,5,120,NA,USA,N/A,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.344;0.637;-0.584,-0.344;0.637;-0.584,-1.5;-0.0;-4.15,1.5;1.5;4.0,CART_USER_OVERRIDE,outfit_CART_USER_OVERRIDE,2.75,4.00,,-0.388;0.093;1.165,-0.388;0.093;1.902,,,100.0,true,,,SafetyBMWM3Driver,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,F-USA Gen.2,Open Wheel
Stock_Cruze-100,Stock_Cruze-100-stockcarbrasil19gra,842,Stock_Cruze,Chevrolet Cruze Stock Car 2019,Chevy Cruze 2019,100,Chevrolet,Chevrolet Cruze,Stock_Cruze.vhf,Stock_Cruze,Stock_Cruze,Stock_Cruze_Cockpit.bin,Stock_Cruze,2017,5.0,7.7,0,0,Stock_Cruze_ambsh.dds,11,StockCarV8,GT,GT,Mid-Front,2,0.929;0.229;0.118,1.144;0.287;0.356,1.0,1,0;0.678;-1.563,0;0.678;-1.563,,false,129,,,,,5,120000,SA,Brazil,N/A,18,19,18,19,20.0,,,1,0.0;3.141592653589;0.0,0.859;0.776;-0.647,-0.859;0.776;-0.647,-1.5;-0.0;-4.0,1.5;1.5;4.0,helmet_GT_Modern_STOCK_USER_OVERRIDE,outfit_GT_Modern_STOCK_USER_OVERRIDE,2.00,1.50,,-0.929;0.229;0.118,-1.144;0.287;0.356,,,,,,,,-0.008;1.014;0.046,,,,,,,,,,,,,,,,,Stock_Cruze_SW,Stock_Cruze_SO,Stock_Cruze_SW,Stock_Cruze_SW,,Stock_Cruze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,Stock Car Brasil 19 GrA,Touring
CART_Lola_B2K00_Mercedes_SW-197,CART_Lola_B2K00_Mercedes_SW-197-fusagen3,393,CART_Lola_B2K00_Mercedes_SW,Lola B2K00 Mercedes-Benz - Speedway,Lola B2K00 Mercedes,197,Lola,Lola B2K00 Mercedes,CART_Lola_B2K00_SW.vhf,CART_Lola_B2K00,CART_Lola_B2K00_Mercedes_SW,CART_Lola_B2K00_SW_Cockpit.bin,CART_Lola_B2K00_Mercedes_SW,2000,5.0,7.0,0.0,0.0,CART_Lola_B2K00_LD_ambsh.dds,4,F-USA_Gen3_SW,Historic Openwheel,OpenWheel,Mid-Rear,2,0.388;0.093;1.165,0.388;0.093;1.902,0.0,1,0;0.40;0.87,0;0.40;0.87,,true,458,,,,,5,120,NA,USA,N/A,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.327;0.630;-0.533,-0.327;0.630;-0.533,-1.5;-0.0;-4.1,1.5;1.5;4.0,CART_USER_OVERRIDE,outfit_CART_USER_OVERRIDE,2.75,4.00,,-0.388;0.093;1.165,-0.388;0.093;1.902,,,100.0,true,,,SafetyBMWM3Driver,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,F-USA Gen.3,Open Wheel
CART_Reynard_2KI_Toyota_SS-206,CART_Reynard_2KI_Toyota_SS-206-fusagen3,430,CART_Reynard_2KI_Toyota_SS,Reynard 2Ki Toyota - Superspeedway,Reynard 2Ki Toyota,206,Reynard,Reinard KI Toyota,CART_Reynard_2KI_Toyota_SS.vhf,CART_Reynard_2KI,CART_Reynard_2KI_Toyota_SS,CART_Reynard_2KI_SS_Cockpit.bin,CART_Reynard_2KI_Toyota_SS,2000,5.0,7.0,0.0,0.0,CART_Reynard_2KI_LD_ambsh.dds,4,F-USA_Gen3_SS,Historic Openwheel,OpenWheel,Mid-Rear,2,0.388;0.093;1.165,0.388;0.093;1.902,0.0,1,0;0.40;0.87,0;0.40;0.87,,true,458,,,,,5,120,NA,USA,N/A,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.344;0.637;-0.584,-0.344;0.637;-0.584,-1.5;-0.0;-3.75,1.5;1.5;4.0,CART_USER_OVERRIDE,outfit_CART_USER_OVERRIDE,2.75,4.00,,-0.388;0.093;1.165,-0.388;0.093;1.902,,,100.0,true,,,SafetyBMWM3Driver,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,F-USA Gen.3,Open Wheel
CART_Reynard_98i_Honda_SS-186,CART_Reynard_98i_Honda_SS-186-fusagen2,452,CART_Reynard_98i_Honda_SS,Reynard 98i Honda - Superspeedway,Reynard 98i Honda,186,Reynard,Reinard 98i Honda,CART_Reynard_98i_Honda_SS.vhf,CART_Reynard_98i_Honda,CART_Reynard_98i_Honda_SS,CART_Reynard_98i_SW_Cockpit.bin,CART_Reynard_98i_Honda_SS,1998,5.0,7.0,0.0,0.0,CART_Reynard_98i_LD_ambsh.dds,4,F-USA_Gen2_SS,Historic Openwheel,OpenWheel,Mid-Rear,2,0.388;0.093;1.165,0.388;0.093;1.902,0.0,1,0;0.40;0.87,0;0.40;0.87,,true,458,,,,,5,120,NA,USA,N/A,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.344;0.637;-0.584,-0.344;0.637;-0.584,-1.5;-0.0;-4.15,1.5;1.5;4.0,CART_USER_OVERRIDE,outfit_CART_USER_OVERRIDE,2.75,4.00,,-0.388;0.093;1.165,-0.388;0.093;1.902,,,100.0,true,,,SafetyBMWM3Driver,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,F-USA Gen.2,Open Wheel
CART_Reynard_98i_Toyota_HD-500,CART_Reynard_98i_Toyota_HD-500-fusagen2,460,CART_Reynard_98i_Toyota_HD,Reynard 98i Toyota - High Downforce,Reynard 98i Toyota,500,Reynard,Reinard 98i Toyota,CART_Reynard_98i_Toyota.vhf,CART_Reynard_98i_Toyota,CART_Reynard_98i_Toyota_HD,CART_Reynard_98i_Cockpit.bin,CART_Reynard_98i_Toyota,1998,5.0,7.0,0.0,0.0,CART_Reynard_98i_LD_ambsh.dds,4,F-USA_Gen2_HD,Historic Openwheel,OpenWheel,Mid-Rear,2,0.388;0.093;1.165,0.388;0.093;1.902,0.0,1,0;0.40;0.87,0;0.40;0.87,,true,458,,,,,5,120,NA,USA,N/A,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.344;0.637;-0.584,-0.344;0.637;-0.584,-1.5;-0.0;-4.15,1.5;1.5;4.0,CART_USER_OVERRIDE,outfit_CART_USER_OVERRIDE,2.75,4.00,,-0.388;0.093;1.165,-0.388;0.093;1.902,,,100.0,true,,,SafetyBMWM3Driver,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,F-USA Gen.2,Open Wheel
CART_Reynard_98i_Toyota_SS-190,CART_Reynard_98i_Toyota_SS-190-fusagen2,462,CART_Reynard_98i_Toyota_SS,Reynard 98i Toyota - Superspeedway,Reynard 98i Toyota,190,Reynard,Reinard 98i Toyota,CART_Reynard_98i_Toyota_SS.vhf,CART_Reynard_98i_Toyota,CART_Reynard_98i_Toyota_SS,CART_Reynard_98i_SW_Cockpit.bin,CART_Reynard_98i_Toyota_SS,1998,5.0,7.0,0.0,0.0,CART_Reynard_98i_LD_ambsh.dds,4,F-USA_Gen2_SS,Historic Openwheel,OpenWheel,Mid-Rear,2,0.388;0.093;1.165,0.388;0.093;1.902,0.0,1,0;0.40;0.87,0;0.40;0.87,,true,458,,,,,5,120,NA,USA,N/A,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.344;0.637;-0.584,-0.344;0.637;-0.584,-1.5;-0.0;-4.15,1.5;1.5;4.0,CART_USER_OVERRIDE,outfit_CART_USER_OVERRIDE,2.75,4.00,,-0.388;0.093;1.165,-0.388;0.093;1.902,,,100.0,true,,,SafetyBMWM3Driver,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,F-USA Gen.2,Open Wheel
CART_Reynard_98i_Toyota_SO-233,CART_Reynard_98i_Toyota_SO-233-fusagen2,461,CART_Reynard_98i_Toyota_SO,Reynard 98i Toyota - Short Oval,Reynard 98i Toyota,233,Reynard,Reinard 98i Toyota,CART_Reynard_98i_Toyota_SO.vhf,CART_Reynard_98i_Toyota,CART_Reynard_98i_Toyota_SO,CART_Reynard_98i_SO_Cockpit.bin,CART_Reynard_98i_Toyota_SO,1998,5.0,7.0,0.0,0.0,CART_Reynard_98i_LD_ambsh.dds,4,F-USA_Gen2_SO,Historic Openwheel,OpenWheel,Mid-Rear,2,0.388;0.093;1.165,0.388;0.093;1.902,0.0,1,0;0.40;0.87,0;0.40;0.87,,true,458,,,,,5,120,NA,USA,N/A,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.344;0.637;-0.584,-0.344;0.637;-0.584,-1.5;-0.0;-4.15,1.5;1.5;4.0,CART_USER_OVERRIDE,outfit_CART_USER_OVERRIDE,2.75,4.00,,-0.388;0.093;1.165,-0.388;0.093;1.902,,,100.0,true,,,SafetyBMWM3Driver,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,F-USA Gen.2,Open Wheel
Panoz_Esperante_GTLM-548,Panoz_Esperante_GTLM-548-gtclassics,785,Panoz_Esperante_GTLM,Panoz Esperante GTLM,Panoz Esperante GTLM,548,Panoz,Esperante GTLM,Panoz_Esperante_GTLM.vhf,Panoz_Esperante_GTLM,Panoz_Esperante_GTLM,Panoz_Esperante_GTLM_Cockpit.bin,Panoz_Esperante_GTLM,2005,5.0,7.0,0,0,Panoz_Esperante_GTLM_ambsh.dds,11,GT2_05,GT2,GT,Rear,2,0.892;0.201;0.098,1.192;0.201;0.137,0.4,1,0;0.720;-0.870,0;0.720;-0.870,,false,107,,,,,5,373000,NA,USA,N/A,,,,,,,,1,0.0;3.141592653589;0.0,0.924;0.927;0.071,-924;0.927;0.071,-1.003;-0.015;-2.335,1.003;1.245;2.368,helmet_GT_Modern_STOCK_USER_OVERRIDE,outfit_GT_Modern_STOCK_USER_OVERRIDE,2.00,1.50,,-0.892;0.201;0.098,-1.192;0.201;0.137,false,historicalendurancepackpt2,,,,,SafetyBMWM3Driver,0.0;1.139;0.156,,,Panoz_Esperante_GTLM_LD,Panoz_Esperante_GTLM_LD,Panoz_Esperante_GTLM_LD,Panoz_Esperante_GTLM_LD,,,,,,,,,,Panoz_Esperante_GTLM_LD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,meta-class-default,standard,GT Classics,Vintage
CART_Lola_B2K00_Mercedes_HD-503,CART_Lola_B2K00_Mercedes_HD-503-fusagen3,390,CART_Lola_B2K00_Mercedes_HD,Lola B2K00 Mercedes-Benz - High Downforce,Lola B2K00 Mercedes,503,Lola,Lola B2K00 Mercedes,CART_Lola_B2K00_HD.vhf,CART_Lola_B2K00,CART_Lola_B2K00_Mercedes_HD,CART_Lola_B2K00_Cockpit.bin,CART_Lola_B2K00_Mercedes,2000,5.0,7.0,0.0,0.0,CART_Lola_B2K00_ambsh.dds,4,F-USA_Gen3_HD,Historic Openwheel,OpenWheel,Mid-Rear,2,0.388;0.093;1.165,0.388;0.093;1.902,0.0,1,0;0.40;0.87,0;0.40;0.87,,true,458,,,,,5,120,NA,USA,N/A,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.327;0.630;-0.533,-0.327;0.630;-0.533,-1.5;-0.0;-4.1,1.5;1.5;4.0,CART_USER_OVERRIDE,outfit_CART_USER_OVERRIDE,2.75,4.00,,-0.388;0.093;1.165,-0.388;0.093;1.902,,,100.0,true,,,SafetyBMWM3Driver,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,F-USA Gen.3,Open Wheel
CART_Lola_B2K00_Mercedes_SO-227,CART_Lola_B2K00_Mercedes_SO-227-fusagen3,391,CART_Lola_B2K00_Mercedes_SO,Lola B2K00 Mercedes-Benz - Short Oval,Lola B2K00 Mercedes,227,Lola,Lola B2K00 Mercedes,CART_Lola_B2K00_SO.vhf,CART_Lola_B2K00,CART_Lola_B2K00_Mercedes_SO,CART_Lola_B2K00_SO_Cockpit.bin,CART_Lola_B2K00_Mercedes_SO,2000,5.0,7.0,0.0,0.0,CART_Lola_B2K00_LD_ambsh.dds,4,F-USA_Gen3_SO,Historic Openwheel,OpenWheel,Mid-Rear,2,0.388;0.093;1.165,0.388;0.093;1.902,0.0,1,0;0.40;0.87,0;0.40;0.87,,true,458,,,,,5,120,NA,USA,N/A,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.327;0.630;-0.533,-0.327;0.630;-0.533,-1.5;-0.0;-4.1,1.5;1.5;4.0,CART_USER_OVERRIDE,outfit_CART_USER_OVERRIDE,2.75,4.00,,-0.388;0.093;1.165,-0.388;0.093;1.902,,,100.0,true,,,SafetyBMWM3Driver,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,F-USA Gen.3,Open Wheel
CART_Reynard_2KI_Ford_SW-201,CART_Reynard_2KI_Ford_SW-201-fusagen3,416,CART_Reynard_2KI_Ford_SW,Reynard 2Ki Ford-Cosworth - Speedway,Reynard 2Ki Ford,201,Reynard,Reinard KI Ford,CART_Reynard_2KI_Ford_SW.vhf,CART_Reynard_2KI,CART_Reynard_2KI_Ford_SW,CART_Reynard_2KI_SW_Cockpit.bin,CART_Reynard_2KI_Ford_SW,2000,5.0,7.0,0.0,0.0,CART_Reynard_2KI_LD_ambsh.dds,4,F-USA_Gen3_SW,Historic Openwheel,OpenWheel,Mid-Rear,2,0.388;0.093;1.165,0.388;0.093;1.902,0.0,1,0;0.40;0.87,0;0.40;0.87,,true,458,,,,,5,120,NA,USA,N/A,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.344;0.637;-0.584,-0.344;0.637;-0.584,-1.5;-0.0;-4.0,1.5;1.5;4.0,CART_USER_OVERRIDE,outfit_CART_USER_OVERRIDE,2.75,4.00,,-0.388;0.093;1.165,-0.388;0.093;1.902,,,100.0,true,,,SafetyBMWM3Driver,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,F-USA Gen.3,Open Wheel
CART_Reynard_2KI_Honda_SO-236,CART_Reynard_2KI_Honda_SO-236-fusagen3,419,CART_Reynard_2KI_Honda_SO,Reynard 2Ki Honda - Short Oval,Reynard 2Ki Honda,236,Reynard,Reinard KI Honda,CART_Reynard_2KI_Honda_SO.vhf,CART_Reynard_2KI,CART_Reynard_2KI_Honda_SO,CART_Reynard_2KI_SO_Cockpit.bin,CART_Reynard_2KI_Honda_SO,2000,5.0,7.0,0.0,0.0,CART_Reynard_2KI_LD_ambsh.dds,4,F-USA_Gen3_SO,Historic Openwheel,OpenWheel,Mid-Rear,2,0.388;0.093;1.165,0.388;0.093;1.902,0.0,1,0;0.40;0.87,0;0.40;0.87,,true,458,,,,,5,120,NA,USA,N/A,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.344;0.637;-0.584,-0.344;0.637;-0.584,-1.5;-0.0;-3.725,1.5;1.5;4.0,CART_USER_OVERRIDE,outfit_CART_USER_OVERRIDE,2.75,4.00,,-0.388;0.093;1.165,-0.388;0.093;1.902,,,100.0,true,,,SafetyBMWM3Driver,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,F-USA Gen.3,Open Wheel
Formula_Vintage_G1M1-33,Formula_Vintage_G1M1-33-formulavintageg1,630,Formula_Vintage_G1M1,Formula Vintage Gen1 Model1,F-Vintage Gen1 M1,33,Reiza,Formula Vintage G1M1,Formula_Vintage_G1M1.vhf,Formula_Vintage_G1M1,Formula_Vintage_G1M1,Formula_Vintage_G1M1_Cockpit.bin,Formula_Vintage_G1M1,1967,5.00,7.00,0,0,Formula_Vintage_G1M1_ambsh.dds,6,F-Vintage_Gen1,Historic Openwheel,OpenWheel,Mid-Rear,2,0.282;0.431;2.201,0.313;0.584;2.457,0.036,1,0;0.6;1.041,0;0.6;1.041,,false,129,,,,,5,120000,EU,England,N/A,13,17,13,17,20.0,,,1,0.0;3.141592653589;0.0,0.322;0.69;-0.203,-0.322;0.69;-0.203,-1.5;-0.0;-4.0,1.5;1.5;4.0,DRIVER_60_USER_OVERRIDE,outfit_DRIVER_60_USER_OVERRIDE,,,,-0.282;0.431;2.201,-0.313;0.584;2.457,,,100.0,true,,,SafetyBMW2002Driver,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,Formula Vintage G1,Vintage
Porsche_996_GT3RSR-389,Porsche_996_GT3RSR-389-gtclassics,808,Porsche_996_GT3RSR,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR,389,Porsche,996 GT3 RSR,Porsche_996_GT3RSR.vhf,Porsche_996_GT3RSR,Porsche_996_GT3RSR,Porsche_996_GT3RSR_Cockpit.bin,Porsche_996_GT3RSR,2005,5.0,7.0,0,0,Porsche_996_GT3RSR_ambsh.dds,11,GT2_05,GT2,GT,Rear,2,0.513;0.252;2.144,0.468;0.252;2.444,0.4,1,0;0.789;1.76,0;0.789;1.76,,false,107,,,,,5,373000,EU,Germany,N/A,,,,,,,,1,0.0;3.141592653589;0.0,0.809;0.893;-0.315,-0.809;0.893;-0.315,-1.003;-0.015;-2.335,1.003;1.245;2.368,helmet_GT_Modern_STOCK_USER_OVERRIDE,outfit_GT_Modern_STOCK_USER_OVERRIDE,2.00,1.50,,-0.513;0.252;2.144,-0.468;0.252;2.444,false,historicalendurancepackpt1,,,,,SafetyBMWM3Driver,0.0;1.122;-0.256,,,Porsche_996_GT3RSR_LD,Porsche_996_GT3RSR_LD,Porsche_996_GT3RSR_LD,Porsche_996_GT3RSR_LD,,,,,,,,,,Porsche_996_GT3RSR_LD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,meta-class-default,standard,GT Classics,Vintage
CART_Lola_B2K00_Ford_SS-194,CART_Lola_B2K00_Ford_SS-194-fusagen3,387,CART_Lola_B2K00_Ford_SS,Lola B2K00 Ford-Cosworth - Superspeedway,Lola B2K00 Ford,194,Lola,Lola B2K00 Ford,CART_Lola_B2K00_SS.vhf,CART_Lola_B2K00,CART_Lola_B2K00_Ford_SS,CART_Lola_B2K00_SW_Cockpit.bin,CART_Lola_B2K00_Ford_SS,2000,5.0,7.0,0.0,0.0,CART_Lola_B2K00_LD_ambsh.dds,4,F-USA_Gen3_SS,Historic Openwheel,OpenWheel,Mid-Rear,2,0.388;0.093;1.165,0.388;0.093;1.902,0.0,1,0;0.40;0.87,0;0.40;0.87,,true,458,,,,,5,120,NA,USA,N/A,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.327;0.630;-0.533,-0.327;0.630;-0.533,-1.5;-0.0;-4.1,1.5;1.5;4.0,CART_USER_OVERRIDE,outfit_CART_USER_OVERRIDE,2.75,4.00,,-0.388;0.093;1.165,-0.388;0.093;1.902,,,100.0,true,,,SafetyBMWM3Driver,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,F-USA Gen.3,Open Wheel
CART_Reynard_2KI_Honda_HD-506,CART_Reynard_2KI_Honda_HD-506-fusagen3,418,CART_Reynard_2KI_Honda_HD,Reynard 2Ki Honda - High Downforce,Reynard 2Ki Honda,506,Reynard,Reinard KI Honda,CART_Reynard_2KI_HD.vhf,CART_Reynard_2KI,CART_Reynard_2KI_Honda_HD,CART_Reynard_2KI_Cockpit.bin,CART_Reynard_2KI_Honda,2000,5.0,7.0,0.0,0.0,CART_Reynard_2KI_ambsh.dds,4,F-USA_Gen3_HD,Historic Openwheel,OpenWheel,Mid-Rear,2,0.388;0.093;1.165,0.388;0.093;1.902,0.0,1,0;0.40;0.87,0;0.40;0.87,,true,458,,,,,5,120,NA,USA,N/A,13,20,13,20,,,,1,0.0;3.141592653589;0.0,0.344;0.637;-0.584,-0.344;0.637;-0.584,-1.5;-0.0;-3.725,1.5;1.5;4.0,CART_USER_OVERRIDE,outfit_CART_USER_OVERRIDE,2.75,4.00,,-0.388;0.093;1.165,-0.388;0.093;1.902,,,100.0,true,,,SafetyBMWM3Driver,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,meta-class-default,standard,F-USA Gen.3,Open Wheel
