game_id,source_entry_index,Name,TrackName,ShortTrackName,XLASTID,ScenegraphFile,Year,Length,Location,Country,TrackGradeFilter,Track Type,GroundCoverFolder,InstTexturePakFilename,Allowed Weather,Allowed TimeOfDay,TimeOfDay Group,PreRace Allowed (true/false),Environment File,Environment Time,Dusk Race,Dusk File,Dusk Time,Event Types,Setup group,Sun Angle(DEG),Track Surface,Track Group,Track Description,LeaderboardID,Max AI participants,Class,DirtSkidmarksOverride,DrySkidmarksOverride,GrassSkidmarksOverride,GravelSkidmarksOverride,SandSkidmarksOverride,GravelParticlesOverride,GrassParticlesOverride,LeafParticlesOverride,Uses Reflection Flag,Track_Location,Track_Variation,AIW Override,Rolling Start Allowed,ZoneName,AI drift score min,AI drift score max,Client Track Version,Order Override,Track_Longitude,Track_Latitude,Track_Altitude,Track_TimeZone,Number Of Turns,Track_Rotation_Offset,Race_Date_Year,Race_Date_Month,Race_Date_Day,Track_Climate,StaticEnvMapLocation,StaticConvolveEnvMapLocation,PreRace Script name,PreRace Script length,PostRace Script name,Track Properties File,Crowd Pak Filename,Weather Weights,PitSpeedLimit_HighKPH,Rolling Start,TrackCentre,Downforce,AI Exclude Filter,AI Grip,Post race position,Post race orientation,Post race steering,Time Attack duration short,Time Attack duration medium,Time Attack duration long,CloudHorizonOffset,AutograssMaterial,AutograssDensities,AutograssHeights,ScalarAIBlueFlagDistanceMoveLane,ScalarBlueFlagMinDistBack,ScalarAILappedCarDistanceAhead,ScalarAISlowCarDistanceAhead,ScalarAISteerScalarCornerCut,ScalarAIPassComplexityCutoffMaxAggression,ScalarAIPassComplexityCutoffMinAggression,ScalarAITTCStraightOvertakeDist,ScalarAITTCStraightOvertakeTime,AIOvertakeInsideEnabled,AIDirtyAirBehaviourEnabled,ScalarAIMaxDraftHuntingDist,ScalarAIBlueFlagSpeedReductions,ScalarAIColdTyreDists,PresetFilter,MaxPuddleDepthDriven,MaxPuddleDepthRoad,MaxPuddleDepthOffroad,AIWidthScalarToReduceCorridors,AIWidthScalarToReduceCorridorsFullThrottle,AIDisableCorridorsReductionAgainstLapped,AIDisableCorridorsReductionAgainstHuman,AIScalarForFuelLaptimeLoss,AI Extra Wall Buffer,DirtParticlesOverride,DLC ID,Is Clockwise,GripBase,GripRange,Oval Type,AIPitStopEstimationTimeScalar,FogMaxDistanceScalar,trackgradefilter,CutTrackFraction,AI Pit Exit Speed Scalar,RollingStartPoleSide,IMSA,Long Overlapping Pitline,Drs Zone 1 Detection Number,Drs Zone 2 Detection Number,Drs Zone 3 Detection Number,ForceSessionMeshesVisible,display_name,display_configuration,display_category,downforce_variant
Bannochbrae1-5,55,Bannochbrae1,Bannochbrae_Road_Circuit,Bannochbrae,5,Bannochbrae1.sgx,2017,7282,Scotland,UK,,Circuit,Bannochbrae,Bannochbrae,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",Day,Bannochbrae1,true,Bannochbrae3.wdf,day,false,,,!RallyCross,Circuit,0,Tarmac,Bannochbrae,,58,19,"Race,Street",,,,,,,,,true,Bannochbrae,Road_Circuit,,true,Bannochbrae,100,200,2,1,-4.26561,55.44626,45.000,0,25,0.0,2017,4,3,Scotland,16.868; -38.006; 1.928; 1.0,16.868; -38.006; 1.928; 1.0,camera_pre_race.script,5,default_post_race.script,TrackProperties,bannochbrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bannochbrae,Road Circuit,Bannochbrae,standard
Indianapolis_Oval-44,147,Indianapolis_Oval,Indianapolis_Motor_Speedway,Indianapolis_Oval,44,Indianapolis_Oval.sgx,2017,4023,USA,US,,Oval,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",Day,Indianapolis,true,Indianapolis_Oval.wdf,day,false,,,!RallyCross,Oval,0.0,Tarmac,Indianapolis,,58,31,"Race,Street",,,,,,,,,false,Indianapolis,Oval,,true,HPOval,100,200,1,1,-86.235301,39.795354,-94.974,-5,4,0.0,2017,5,24,North_USA,247.835022; 224.051971; -575.899231; 1.0,247.835022; 224.051971; -575.899231; 1.0,camera_pre_race.script,5,default_post_race.script,TrackProperties,indianapolis,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,true,362646.000; 0.000; 185787.000,Low,DOWNFORCE:High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indianapolis,Oval,Indianapolis,low
Monza_1971_Junior-145,191,Monza_1971_Junior,Monza_1971_Junior,Monza_1971_Junior,145,Monza_1971_Junior.sgx,1971,2405.0,Italy,IT,Historic,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Monza_1971,true,Monza_1971.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Monza_1971,,01,25,"Race,Street",,,,,,,,,true,Monza,Monza_1971_Junior,,True,,100,200,1,5,9.288774247136,45.621615578999,180,2,4,0.0,1971,9,5,europe,-120.804; 10.516; -651.347; 1.0,-227.321; 6.129; -448.385; 1.0,,,default_post_race.script,TrackProperties,,"10,16,16,16,12,8,3,2,1,1,0.5,0.5,0.5,0.5,0.0",60.0,False,0.0; 0.0; 0.0; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,10,20,0.000,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,"70sG3_Historic,FormulaJNR",0.03,0.04,0.20,0.24,0.12,false,true,0.6,0.50,,monzapack,true,0.9475,0.065,,0.9,,,1.00,0.995,1,,,,,,,Monza,1971 Junior,Monza,standard
OultonPark_Classic-79,225,OultonPark_Classic,OultonPark_Classic,OultonPark_Classic,79,OultonParkClassic.sgx,2020,4297,England,GB,Grade3,Circuit,,International_adv,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,OultonPark,true,OultonParkClassic.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,OultonPark,,01,41,"Race,Street",,,,,,,,,true,OultonPark,OultonPark_Classic,,True,,100,200,1,4,-2.616408,53.178286,65,0,12,0,2020,7,11,scotland,424.371; -17.205; -851.745; 1.0,424.371; -17.205; -851.745; 1.0,,,default_post_race.script,TrackProperties,,"10,16,16,16,12,8,3,2,1,1,0.5,0.5,0.5,0.5,0.0",60.0,False,-279.577; 0; -342.751; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,0.000,,,,0.60,0.9,0.8,1.0,0.92,1.2,1.2,1.0,1.0,true,-1,1.0,0.9,1.0,"UK_Grade3,VTC,FormulaJNR",0.03,0.04,0.20,0.24,0.0,true,true,0.9,0.50,,,true,0.950,0.0625,7,0.9,,,1.00,0.995,0,,,,,,,Oulton Park,Classic,Oulton Park,standard
Road_Atlanta_Moto-216,241,Road_Atlanta_Moto,Road_Atlanta_Moto,Road_Atlanta_Moto,216,Road_Atlanta_Moto.sgx,2024,4104,USA,US,Grade2,Circuit,,Road_Atlanta,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Road_Atlanta,true,Road_Atlanta.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Road_Atlanta,,01,31,"Race,Street",,,,,,,,,true,Road_Atlanta,Road_Atlanta_Moto,,True,,100,200,1,2,-83.8146,34.1435,277.010,-4,12,0.0,2024,10,12,north_usa,530.409; -27.606; 376.722; 1.0,-256.129; -14.383; -1326.781; 1.0,,,default_post_race.script,TrackProperties,,"20,20,20,10,4,2,2,1,1,0.0,0.0,0.0,0.0,0.5,0.0",60.0,False,0.0; 0.0; 0.0; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,10,20,0.000,,,,1.0,1.0,1.1,1.0,1.0,1.2,1.2,1.0,1.0,true,-1,1.0,1.0,1.0,Grade2,0.03,0.04,0.20,0.24,0.12,false,true,1.0,1.25,,imsatrackpack,true,0.950,0.0625,,0.9,1.47,,0.95,0.995,1,false,,,,,,Road Atlanta,Moto,Road Atlanta,standard
Imola_88-42,142,Imola_88,Imola_GP_1988,Imola_GP_1988,42,Imola_88.sgx,1988,5040,Italy,IT,Historic,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Imola_GP_1988,true,Imola_GP-1988.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Imola,,01,25,"Race,Street",,,,,,,,,true,ImolaAMS2,Imola_GP_1988,,True,,100,200,1,3,11.714351,44.344074,47.188,+2,21,0,1988,5,1,europe,-521.378; -5.432; -674.173; 1.0,-521.378; -5.432; -674.173; 1.0,,,,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,False,-12.108; -7.63; -251.185; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,0.000,,,,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,"GroupC,GroupA,80sG1_Historic,FormulaHiTechGen2,FormulaHiTechGen1,FormulaClassic,FormulaRetro",0.03,0.04,0.20,0.24,0.12,true,true,1.0,0.50,,,false,0.950,0.0625,,0.9,,,0.90,0.995,0,,,,,,,Imola,GP 1988,Imola,standard
Road_Atlanta_2005_short-243,240,Road_Atlanta_2005_short,Road_Atlanta_2005_short,Road_Atlanta_2005_short,243,Road_Atlanta_2005_short.sgx,2005,2588,USA,US,Grade2,Circuit,,Road_Atlanta,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Road_Atlanta_2005,true,Road_Atlanta_2005.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Road_Atlanta,,01,47,"Race,Street",,,,,,,,,true,Road_Atlanta,Road_Atlanta_2005_short,,True,,100,200,1,1,-83.8146,34.1435,277.010,-4,9,0.0,2005,10,12,north_usa,530.409; -27.606; 376.722; 1.0,-256.129; -14.383; -1326.781; 1.0,,,default_post_race.script,TrackProperties,,"20,20,20,10,4,2,2,1,1,0.0,0.0,0.0,0.0,0.5,0.0",60.0,False,0.0; 0.0; 0.0; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,10,20,0.000,,,,1.0,1.0,1.1,1.0,1.0,1.2,1.2,1.0,1.0,true,-1,1.0,1.0,1.0,Grade2,0.03,0.04,0.20,0.24,0.11,true,true,0.8,0.25,,historicaltrackpackpt3,true,0.950,0.0625,,0.9,1.47,,0.95,0.995,1,true,,,,,,Road Atlanta,2005 short,Road Atlanta,standard
Imola_GP-43,138,Imola_GP,Imola_GP_2018,Imola_GP_2018,43,Imola.sgx,2020,4909,Italy,IT,Grade1,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Imola_GP_2018,true,Imola_GP-2018.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Imola,,01,47,"Race,Street",,,,,,,,,true,ImolaAMS2,Imola_GP_2018,,True,,100,200,1,1,11.714351,44.344074,47.188,+2,19,0,2020,5,3,europe,461.135; 10.164; -325.915; 1.0,461.135; 10.164; -325.915; 1.0,,,,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,False,-68.447; 22.717; -211.058; 1.0,,,0.94,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,0.000,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,"Grade1,GT3,EuroEnduro19,EuroEnduro24,FormulaUltimateGen3,FormulaUltimateGen2,FormulaUltimateGen1,FormulaReiza,FormulaV8Gen2,SuperTrofeo,LES2025,FormulaV10_Demo",0.02,0.03,0.10,0.24,0.12,false,true,1.0,0.50,,,false,0.950,0.0625,,,,,1.00,0.995,0,,,,,,,Imola,GP 2018,Imola,standard
Bathurst_1983-184,63,Bathurst_1983,Bathurst_1983,Bathurst_1983,184,Bathurst_1983.sgx,1983,6171,Australia,AU,Historic,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Bathurst_1983,true,Bathurst_1983.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Bathurst_1983,,01,31,"Race,Street",,,,,,,,,true,Bathurst,Bathurst_1983,,True,,100,200,1,2,149.558192,-33.439701,780,+10,20,0,1983,2,1,se_australia,959.484; 133.457; 942.287; 1.0,953.952; 134.701; 932.217; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,False,902.376; 0; 245.192; 10.425,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,0.000,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,"80sG2_Historic,GroupC,GroupA,VTC",0.03,0.04,0.20,0.24,0.12,false,true,1.2,1.0,,historicaltrackpt1pack,false,0.946,0.064,,0.9,,,1.00,0.995,0,,,,,,,Bathurst,1983,Bathurst,standard
Monza_1971_10knc-147,190,Monza_1971_10knc,Monza_1971_10knc,Monza_1971_10knc,147,Monza_1971_10knc.sgx,1971,10000.0,Italy,IT,Historic,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Monza_1971,true,Monza_1971.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Monza_1971,,01,25,"Race,Street",,,,,,,,,true,Monza,Monza_1971_10knc,,True,,100,200,1,7,9.288774247136,45.621615578999,180,2,9,0.0,1971,4,25,europe,-167.962; 5.667; -22.449; 1.0,-227.321; 6.129; -448.385; 1.0,,,default_post_race.script,TrackProperties,,"10,16,16,16,12,8,3,2,1,1,0.5,0.5,0.5,0.5,0.0",60.0,False,0.0; 0.0; 0.0; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,10,20,0.000,,,,1.2,1.0,1.1,1.0,0.92,1.25,1.2,1.0,1.0,true,-1,1.2,1.0,1.5,70sG3_Historic,0.03,0.04,0.20,0.24,0.12,false,true,2.0,0.50,,monzapack,true,0.9475,0.062,3,0.9,,,1.00,0.995,1,,,,,,,Monza,1971 10 knc,Monza,standard
CuritibaInternacional-19,94,CuritibaInternacional,CuritibaInternacional,CuritibaInternacional,19,curitiba.sgx,2020,3695,Brazil,BR,Grade3,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Curitiba,true,Curitiba.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Curitiba,,01,29,"Race,Street",,,,,,,,,true,Curitiba,CuritibaInternacional,,True,,100,200,1,1,-49.195484,-25.450420,881.000,-3,10,0,2020,3,17,south_america,140.435; 1.79; -316.772; 1.0,140.435; 1.79; -316.772; 1.0,,,default_post_race.script,TrackProperties,,"10,16,16,16,12,8,3,2,1,1,0.5,0.5,0.5,0.5,0.0",60.0,False,60.463; 2.192; -227.750; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,0.000,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,"BRA_Grade3,Stock19,Montana,F3,FVee,FInter,CopaTruck,EnduroBRA19,SprintRace,OldStock",0.03,0.04,0.20,0.24,0.12,false,true,1.0,0.50,LightBrown,,true,,,,0.9,,,1.00,0.995,1,,,,,,,Curitiba,Internacional,Curitiba,standard
Bathurst_2020-127,64,Bathurst_2020,Bathurst_2020,Bathurst_2020,127,Bathurst_2020.sgx,2020,6213,Australia,AU,Grade3,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Bathurst_2020,true,Bathurst_2020.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Bathurst_2020,,01,47,"Race,Street",,,,,,,,,true,Bathurst,Bathurst_2020,,True,,100,200,1,1,149.558192,-33.439701,780,+10,23,0,2020,2,1,se_australia,959.484; 133.457; 942.287; 1.0,953.952; 134.701; 932.217; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,False,902.376; 0; 245.192; 10.425,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,0.000,,,,0.80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,0.9,1.0,"Grade3,SV8,GT3,GT4,SuperTrofeo",0.03,0.04,0.20,0.22,0.125,false,true,1.2,0.35,LightBrown,,false,0.950,0.064,,0.9,,,0.96,0.995,0,,,,,,,Bathurst,2020,Bathurst,standard
Nurb_GP_2025-237,215,Nurb_GP_2025,Nurb_GP_2025,Nurb_GP_2025,237,Nurb_GP_2025.sgx,2025,5148,Germany,DE,Grade1,Circuit,,International_adv,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Nurb_2025,true,Nurb_2025.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Nurburgring_2025,,01,47,"Race,Street",,,,,,,,,true,Nurburgring_2025,Nurb_GP_2025,,True,,100,200,1,3,6.942068,50.330838,397,1,15,0.0,2025,9,1,europe,110.497; -28.861; 513.548; 1.0,110.497; -28.861; 513.548; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,False,0.000; 0.000; 0.000; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,10,20,0.000,,,,1.0,1.0,1.0,1.0,0.92,1.25,1.2,1.0,1.0,false,-1,1.0,1.0,1.0,"Grade1,FormulaUltimateGen3",0.02,0.03,0.10,0.25,0.125,false,true,1.0,0.50,,nurburgring2025pack,True,0.950,0.0625,,0.95,1.27,,1.00,0.995,0,,,,,,,Nürburgring,GP 2025,Nürburgring,standard
Nurb_GP_2020-70,211,Nurb_GP_2020,Nurb_GP_2020,Nurb_GP_2020,70,Nurb_GP_2020.sgx,2020,5148,Germany,DE,Grade1,Circuit,,International_adv,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Nurb_2020,true,Nurb_2020.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Nurburgring_2020,,01,47,"Race,Street",,,,,,,,,true,Nurburgring_2020,Nurb_GP_2020,,True,,100,200,1,3,6.942068,50.330838,397,1,15,0.0,2020,9,1,europe,110.497; -28.861; 513.548; 1.0,110.497; -28.861; 513.548; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,False,0.000; 0.000; 0.000; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,10,20,0.000,,,,1.0,1.0,1.0,1.0,0.92,1.25,1.2,1.0,1.0,true,-1,1.0,0.9,1.0,"Grade1,FormulaV12,FormulaV10Gen1,FormulaV10Gen2,FormulaV10Gen3,FormulaV8Gen1,FormulaV8Gen2,FormulaReiza,FormulaUltimateGen1,FormulaUltimateGen2",0.02,0.03,0.10,0.25,0.125,false,true,1.0,0.50,,nurburgringpack,True,0.950,0.0625,,0.95,,,1.00,0.995,0,,,,,,,Nürburgring,GP 2020,Nürburgring,standard
Monza_1971_10k-146,189,Monza_1971_10k,Monza_1971_10k,Monza_1971_10k,146,Monza_1971_10k.sgx,1971,10100.0,Italy,IT,Historic,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Monza_1971,true,Monza_1971.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Monza_1971,,01,25,"Race,Street",,,,,,,,,true,Monza,Monza_1971_10k,,True,,100,200,1,6,9.288774247136,45.621615578999,180,2,16,0.0,1971,4,25,europe,-167.962; 5.667; -22.449; 1.0,-227.321; 6.129; -448.385; 1.0,,,default_post_race.script,TrackProperties,,"10,16,16,16,12,8,3,2,1,1,0.5,0.5,0.5,0.5,0.0",60.0,False,0.0; 0.0; 0.0; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,10,20,0.000,,,,1.2,1.0,1.1,1.0,0.92,1.25,1.2,1.0,1.0,true,-1,1.2,1.0,1.5,70sG3_Historic,0.03,0.04,0.20,0.25,0.125,false,true,2.0,0.50,,monzapack,true,0.9475,0.0645,3,0.9,,,1.00,0.995,1,,,,,,,Monza,1971 10 k,Monza,standard
Road_America_RC-158,235,Road_America_RC,Road_America_RC,Road_America_RC,158,Road_America.sgx,2021,6515,USA,US,Grade2,Circuit,,USATracks,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Road_America,true,Road_America.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Road_America,,01,47,"Race,Street",,,,,,,,,true,Road_America,Road_America_RC,,True,,100,200,1,1,-87.996122,43.7982018,300.0,-6,14,0.0,2021,8,4,north_usa,-320.182; -13.967; -445.139; 1.0,-320.182; -13.967; -445.139; 1.0,,,default_post_race.script,TrackProperties,,"20,20,20,10,4,2,2,1,1,0.0,0.0,0.0,0.0,0.5,0.0",60.0,False,163.435; 10.318; 137.083; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,10,20,0.000,,,,1.0,1.0,1.1,1.0,1.0,1.2,1.2,1.0,1.0,true,-1,1.0,1.0,1.0,"IMSA,F_USA,F_USA_Historic,GroupC,SuperTrofeo,ALMS2005",0.03,0.04,0.20,0.25,0.12,true,true,1.2,0.25,,racinusapt2pack,true,0.950,0.0625,,0.9,,,0.95,0.995,1,true,,,,,,Road America,Road Course,Road America,standard
Montreal_Historic_1991-210,186,Montreal_Historic_1991,Montreal_Historic_1991,Montreal_Historic_1991,210,MontrealHistoric_1991.sgx,1991,4430,Canada,CA,Historic,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Montreal,true,Montreal.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Montreal,,01,39,"Race,Street",,,,,,,,,true,Montreal,Montreal_Historic_1991,,True,,100,200,1,2,-73.526715,45.503227,13,-5,16,0.0,1991,6,12,north_usa,100.3864; -0.8128; -606.1224; 1.0,100.3864; 2.5954; -606.1224; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,False,-242.266; 0.000; 156.396; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,10,20,0.000,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,"GroupC,GroupA,90sG1_Historic,FormulaV12,FormulaHiTechGen2,FormulaHiTechGen1,FormulaClassic",0.03,0.04,0.20,0.24,0.12,false,true,1.0,1.0,,historicaltrackpt2pack,true,0.9485,0.062,,0.85,,,0.85,0.995,0,,,,,,,Montreal,Historic 1991,Montreal,standard
